user_id,removed_count
56cd70f1-cb77-4154-83e0-2a17a9435274,1
1d1be1d0-673f-40c1-a90b-d201d57d0a2e,1
88dd0c46-ff0b-458f-89fb-2451cfde32f1,1
3eb78bb8-470d-47d7-9c64-fd627753bd09,1
d7778216-9525-4e3d-b7e6-979907b1dacb,1
b52c6f5b-a9d3-462c-bf5d-59311eb997c3,1
ca29d61b-4266-4b1c-a72f-2dd766b03a56,1
6d51319a-b7af-4dde-a8ec-137615764d6b,1
1d703bfc-92de-410c-9bed-a684eaf55f28,1
c1ead28a-667e-4c88-bcf5-36dca5cef375,1
a6018023-8d08-4db3-a835-5d6376b9cf02,1
9e6cb751-8b9b-4e85-b96a-4cada56a5b61,1
237e5622-9c27-40a6-aff7-257d8df6a453,1
1b672cf3-12ef-43c6-8f6b-57516db12ed3,1
c0da9cea-647d-4507-8609-2c6429367df4,1
9caf70ce-497f-49f4-81d9-07e68bd29e95,1
df27331b-d031-44a0-8f31-50436a516870,1
d23a939e-ea4f-48bf-b406-ee0c76839353,1
b8787520-6e02-4de3-868e-07a6d9e8ebdf,1
d6f1264c-0a43-4562-8685-be4461b54de2,1
78375c83-1a42-4248-8e62-4a871ca141ff,1
0a726a3c-7eaa-41dc-a3df-605740ead24b,1
1401eed2-0ebf-4814-9710-244b4f309251,1
147f00d0-0cc4-45aa-aa4e-5af65697d970,1
fe22ba1b-105f-4445-8e49-ca5001781d54,1
e751ebe4-3e13-423d-bf50-88a9dd13f132,1
4f86b327-470b-411f-a1d9-2736b56b88ce,1
3ec30c5f-c2d3-4b94-8c53-db2be7e4c2b8,1
1b8ac3a9-870b-4d1d-a697-60c374369c30,1
76ddb92a-bf4a-4e22-8b1e-0ef85b44d769,1
ad359e9f-447b-4d13-8b05-e93119d96c63,1
9d405c06-67a2-46a0-a919-c536cda3efec,1
76709143-22f0-4ce6-898c-51d3e5d350a9,1
d3f6d8e5-2a83-436c-9a1f-15a0271e1b83,1
a92202bc-e9d5-4a52-b10e-b2a7e2a6a6a7,1
9e699110-3f15-4663-afd1-a40a1d517dd8,1
cd14b921-8c91-4e01-af00-061be0636f3f,1
ca397362-d078-4af7-82da-40772eea9aae,1
18cfec8f-f35e-46a3-9f78-01cbd81e59e8,1
