id,user_id,timestamp,effective_date_time,source_type,value_quantity,unit
1a928309-f8d8-49a5-a5f1-8d34aba405d9,ADC64C0B-CB46-41F9-BDA0-CC11A35942D7,2025-01-14T23:33:34.522Z,2025-01-14,https://api.iglucose.com,104.32616,kg
