user_id,interval_days,raw_start_weight,raw_weight,raw_weight_loss,raw_loss_pct,filtered_start_weight,filtered_weight,filtered_weight_loss,filtered_loss_pct
17612ea7-d08b-4a20-85e7-aadc3389af4a,60,86.636072,79.4,7.236071999999993,8.35226232325029,86.636072,79.4,7.236071999999993,8.35226232325029
17612ea7-d08b-4a20-85e7-aadc3389af4a,90,86.636072,78.0,8.636071999999999,9.96821739563631,86.636072,78.0,8.636071999999999,9.96821739563631
17612ea7-d08b-4a20-85e7-aadc3389af4a,120,86.636072,73.7,12.936071999999996,14.931507975107639,86.636072,73.7,12.936071999999996,14.931507975107639
17612ea7-d08b-4a20-85e7-aadc3389af4a,150,86.636072,71.1,15.536072000000004,17.932567395253106,86.636072,71.1,15.536072000000004,17.932567395253106
17612ea7-d08b-4a20-85e7-aadc3389af4a,180,86.636072,,,,86.636072,,,
17612ea7-d08b-4a20-85e7-aadc3389af4a,210,86.636072,,,,86.636072,,,
17612ea7-d08b-4a20-85e7-aadc3389af4a,240,86.636072,,,,86.636072,,,
17612ea7-d08b-4a20-85e7-aadc3389af4a,270,86.636072,,,,86.636072,,,
17612ea7-d08b-4a20-85e7-aadc3389af4a,300,86.636072,,,,86.636072,,,
17612ea7-d08b-4a20-85e7-aadc3389af4a,330,86.636072,,,,86.636072,,,
17612ea7-d08b-4a20-85e7-aadc3389af4a,360,86.636072,,,,86.636072,,,
ab7b20f4-3628-48fc-b3f9-df1f1465224c,30,117.93392,115.66596,2.267960000000002,1.923076923076925,117.93392,115.66596,2.267960000000002,1.923076923076925
ab7b20f4-3628-48fc-b3f9-df1f1465224c,60,117.93392,116.19880766141242,1.7351123385875837,1.4712580897739884,117.93392,116.19880766141242,1.7351123385875837,1.4712580897739884
ab7b20f4-3628-48fc-b3f9-df1f1465224c,90,117.93392,111.998850758024,5.935069241975995,5.032537917823808,117.93392,111.998850758024,5.935069241975995,5.032537917823808
ab7b20f4-3628-48fc-b3f9-df1f1465224c,120,117.93392,112.0988497319142,5.835070268085801,4.947745540965483,117.93392,112.0988497319142,5.835070268085801,4.947745540965483
ab7b20f4-3628-48fc-b3f9-df1f1465224c,150,117.93392,110.2988682018906,7.6350517981094015,6.474008324415402,117.93392,110.2988682018906,7.6350517981094015,6.474008324415402
ab7b20f4-3628-48fc-b3f9-df1f1465224c,180,117.93392,107.954896,9.979023999999995,8.461538461538458,117.93392,107.954896,9.979023999999995,8.461538461538458
ab7b20f4-3628-48fc-b3f9-df1f1465224c,210,117.93392,106.7989041157336,11.135015884266394,9.441741514456904,117.93392,106.7989041157336,11.135015884266394,9.441741514456904
ab7b20f4-3628-48fc-b3f9-df1f1465224c,240,117.93392,106.140528,11.793391999999997,9.999999999999998,117.93392,106.140528,11.793391999999997,9.999999999999998
ab7b20f4-3628-48fc-b3f9-df1f1465224c,270,117.93392,,,,117.93392,,,
ab7b20f4-3628-48fc-b3f9-df1f1465224c,300,117.93392,,,,117.93392,,,
ab7b20f4-3628-48fc-b3f9-df1f1465224c,330,117.93392,,,,117.93392,,,
ab7b20f4-3628-48fc-b3f9-df1f1465224c,360,117.93392,,,,117.93392,,,
653cb7ac-5de7-4b6a-9d25-ba5370ae6ce5,30,104.32616,100.85700225830078,3.4691577416992203,3.3252999455737857,104.32616,100.85700225830078,3.4691577416992203,3.3252999455737857
653cb7ac-5de7-4b6a-9d25-ba5370ae6ce5,60,104.32616,98.89000701904295,5.436152980957047,5.210728527683801,104.32616,98.89000701904295,5.436152980957047,5.210728527683801
653cb7ac-5de7-4b6a-9d25-ba5370ae6ce5,90,104.32616,97.13500213623048,7.191157863769519,6.892957493853428,104.32616,97.13500213623048,7.191157863769519,6.892957493853428
653cb7ac-5de7-4b6a-9d25-ba5370ae6ce5,120,104.32616,96.58000183105467,7.746158168945328,7.4249432442882295,104.32616,96.58000183105467,7.746158168945328,7.4249432442882295
653cb7ac-5de7-4b6a-9d25-ba5370ae6ce5,150,104.32616,94.52300262451172,9.803157375488283,9.396643541263556,104.32616,94.52300262451172,9.803157375488283,9.396643541263556
653cb7ac-5de7-4b6a-9d25-ba5370ae6ce5,180,104.32616,,,,104.32616,,,
653cb7ac-5de7-4b6a-9d25-ba5370ae6ce5,210,104.32616,,,,104.32616,,,
653cb7ac-5de7-4b6a-9d25-ba5370ae6ce5,240,104.32616,,,,104.32616,,,
653cb7ac-5de7-4b6a-9d25-ba5370ae6ce5,270,104.32616,,,,104.32616,,,
653cb7ac-5de7-4b6a-9d25-ba5370ae6ce5,300,104.32616,,,,104.32616,,,
653cb7ac-5de7-4b6a-9d25-ba5370ae6ce5,330,104.32616,,,,104.32616,,,
653cb7ac-5de7-4b6a-9d25-ba5370ae6ce5,360,104.32616,,,,104.32616,,,
ed249d67-b948-4d77-9c72-64211b51ceae,30,95.25432,100.2,-4.945679999999996,-5.1920794773402354,95.25432,100.2,-4.945679999999996,-5.1920794773402354
