user_id,removed_count
258f1f5e-b246-4dce-bafb-e7461a21b3c9,1
1b02a645-7413-4a26-affc-365e9081a663,4
5ce84a2e-9249-49c0-8e70-1908165c9412,10
20a4695c-72fe-454e-a17d-459c0aee9de8,2
7a923d89-3099-49b5-9613-2511b15b9001,3
8072956a-5aab-4c16-9401-c223b05bc43a,18
8a494b39-a196-478b-ab23-12ea02c6c09e,25
1a2e6270-275e-40b0-a5d2-757a3abc7485,21
7f3496b1-ee68-41b3-8752-359f693976da,6
d5e9e3b7-cd74-45fe-9783-74c173fc62c0,3
71812769-afbd-4522-8091-2eb66612b48d,5
b2c67a50-9dcc-417e-a268-4fcbcc5ab3b1,3
a26af3ad-e51e-4b74-9e2c-31ce024a2457,16
31723608-ff0b-4930-bf46-4cdfb015bb13,1
1ccd2bda-ea63-4814-ba7c-d5b2a87338bb,2
cb00f128-2f42-49a5-8836-3d2274061988,1
002fe680-cd89-4599-9ab3-e1408bdb9975,1
246ceb21-4e20-41dd-99fb-b3dc89216036,4
85dc92b7-669e-4a75-a3f2-3d35fbe70942,3
eb0fabc0-9d32-444e-9498-b4ab203ca921,4
a2a38cc0-f86e-449f-9c5a-f9a9bd83a073,4
6d587aeb-9142-4109-841b-fcaa377d26d9,1
dd09b701-82e6-4b95-bdd2-90e15eaaae9b,3
0e5ca9a2-049c-4353-bc50-7a1f0ad21f11,1
a59e7b09-ce66-42e1-8818-b864e42e72fe,1
5a039888-1740-4afe-af27-23ab25735717,5
d96c4bdf-68b4-49be-a754-1b30fd37907f,7
46dae0d6-c3ab-4811-8713-bdfe4c1c4f73,3
6b400158-2188-47a6-aa55-c1012c806020,18
de93a2e2-5c7e-4d9e-b30e-3eca34c1726b,11
1afebfc4-1947-4aa3-9be6-8aec167f4e32,2
52727f0d-68e8-48b4-8203-7dc87bc7bf8e,1
44b07365-7be1-4837-893c-36cf1d6b671d,6
a51b3a5e-74a7-4e98-a06a-09080529c9ec,3
61a62ccc-df03-488c-866b-299225bcec34,3
f7ae9e73-00a8-4e46-9904-cdc95e531092,4
47b39aa9-9144-4b10-b43e-f0deb5fec553,1
3c39bab9-271f-4a71-bd20-542384c98dc6,3
9c42886d-645d-49a2-b962-aa1f708915c9,2
4c001e80-308d-4648-8408-f374d88c2aa5,3
9633a891-c68f-4d84-b299-16f9a7bb0fd0,2
939e64a7-f20d-4054-96d5-b828085275f4,1
8cae6fac-00be-424a-b619-7739f2477bfa,48
7941ed80-a5f6-4d84-b3a5-fe1700b4c4b2,2
98b42356-690e-4c29-b23e-f65ed8965a74,1
43845a0d-fdb0-41a8-8bdb-f2d64c026ef0,4
e8597080-2428-48e0-9f2a-7f9b3797ccc4,2
e11e22d2-017e-404c-98cf-3fbe9b5590a4,1
40cb12ef-2d5e-4f2d-ba65-797e615b6c53,9
212929d1-d681-4260-be73-572444ab9090,1
de0f1fe9-2270-4641-b816-01643b5fd381,3
d3be554e-66f9-4fe1-829e-d0a29d447d5f,2
e68f77ab-4d65-4f07-85bc-368e1e2ade40,3
2adf9717-3234-46f9-b5a3-e9fc8d17a6a4,2
fd228502-0e7a-4dc4-99ab-e97c0332d7a9,3
27368d52-77ba-44ce-a6a1-71db794b8fea,11
b52c6f5b-a9d3-462c-bf5d-59311eb997c3,1
bbeaf392-5c08-4258-8a1d-f82f43e01cae,6
2f97818a-7d5f-409b-95b6-f7bb06ec692d,11
1cb4f284-6644-4d38-a784-a54706065e61,1
a4eb0842-59f6-47c8-bb4b-ce78c1ccbfe7,2
9d9a0648-51fa-4298-bfc9-2d31506f79f4,4
f5e02c08-5951-4afe-852c-2695017f9ced,3
b93005f3-da81-4d21-8223-63ca1a058adc,3
d52848bc-ec53-4829-8d1b-a49efa60e4db,4
15366c17-d1a2-43a6-98d4-f30219c3d264,5
45c83215-4c0d-4d18-8308-3ca7528df069,1
285c20f7-2f7b-4bb7-8134-abdaaa58c9de,6
9575e299-bef6-4c76-9f27-aecc5fdf13a4,27
2e7f553e-967c-4137-9926-0f39838f4c81,3
288310f2-1215-4880-a890-ccfcc57284a3,6
9cf277d0-8f1a-4107-bcd9-db4b31e99f9c,4
8b634622-7dac-4c1b-8bde-b40b3c9f9af0,1
89394d8c-9ae6-4939-b9a2-f95d37b08c90,5
def43635-c50b-4893-95fe-a09de343a318,3
a948405e-493a-44e7-83f8-76c0159788ee,1
534cf099-d572-4bc4-8fed-09643e095434,4
c50eda0e-7e26-4c4b-b415-1c8e328db8b4,1
db15bebe-2a2d-4273-96b9-8d5893844cf1,6
84fa1940-3ec9-4c7c-988f-e81c43e80781,3
3ad33890-378b-4ccd-9a20-aa41925dc955,3
b34dfe07-07db-4ab9-a8bc-2279f14e5cd2,3
c37a1729-42cf-4e8b-84cd-a37bbcdc31da,4
b926ce7b-b1e4-421e-8137-0c1ec870a7f7,7
2f7b7883-8904-446b-b211-73fd073fcc0c,3
776a3c2d-ff23-44be-bdcd-7946d5aee43a,5
c7875d2e-9f54-46de-81c0-66a62f765a24,3
72eaf1ff-9374-4344-be30-92aa358674d9,3
147f00d0-0cc4-45aa-aa4e-5af65697d970,7
1b8ac3a9-870b-4d1d-a697-60c374369c30,2
236f0f3f-25d6-45de-bc56-63fadda7b6db,2
1e681ef8-1b19-4774-b1ff-ea2043940efa,1
7201f5e2-bb6a-4fea-b594-8ea7076594a2,1
1a4e17ca-58a4-4fb0-a6fa-2758fc1ec1db,6
9c29f6a8-46ca-4dc9-a741-4687c52af76a,1
ed705dc5-122a-4d74-8090-1c9ea7760a15,23
6d5bb894-9d19-41eb-a9fb-01a55eb9f7df,2
189fa944-8d0d-4dff-aeb6-fe9b4238d1b3,1
c9102db1-e5cb-42d0-9069-5b32f2778489,2
9a388c18-a0ff-41a6-a549-d0fba7b09327,1
965a945b-87fd-4a96-86f1-de12fe5e16cf,1
33f7d464-70fd-4b65-85ad-a7a6145f1a37,2
5cf67440-a3bf-4c5a-9205-3895e65f5834,1
e3ad0906-f0e9-49dd-917f-6c34070cf1fb,3
de6c1c30-186d-4624-b69d-b1d58689c7ee,6
be903417-8afb-410c-b43c-62eb8de57cb4,25
c9f3552e-54f7-4a4c-997d-e8a9e64f5191,8
59073cbe-4415-40e3-99ea-fed5c4585ad4,2
9383dd7a-c9a5-4ac3-9234-4d1f2b0dd2a8,17
ba463edd-a93f-45ee-87c5-1ec15d38fa0e,3
82ce015a-eb6b-46be-9ca9-a4f9e018323e,1
e479b576-40b8-400c-8d7e-6de4f1455538,3
6a6a385e-5f69-41c2-ba81-3aa58bfaee67,1
e6d2f7ec-c43d-481a-aead-2f52fbb5ae0f,12
24c36df4-7364-4430-8f04-d219842065c8,1
77c8fbf5-2dca-419a-a602-93f47e3d5d84,2
